"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","aggregator_args.sentinel_loss_threshold","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","aggregator_args.sentinelglobal_active_round","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","epoch","Test/ASR-targeted","trainer/global_step","Test/ASR-backdoor","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Round"
"participant_5","finished","-","janousy","","2023-06-30T12:15:17.000Z","611","","o2y7i0j8","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","","2023-06-30T15:03:30.000Z","2023-06-30T12:25:28.000Z","188dd4e6956e","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746525","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.004","0.8266361355781555","0.8024899959564209","0.5469357967376709","0.8193778395652771","0.8266361355781555","0.8536677956581116","0.8498592972755432","0.8536894917488098","0.8536677956581116","10"
"participant_3","finished","-","janousy","","2023-06-30T12:15:17.000Z","610","","hcj790pr","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","","2023-06-30T15:03:30.000Z","2023-06-30T12:25:27.000Z","0cbe0a31fffc","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546523","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.004","0.7931644320487976","0.7688708305358887","0.5064980387687683","0.7869431972503662","0.7931644320487976","0.8270686864852905","0.8225855827331543","0.8256866931915283","0.8270686864852905","10"
"participant_9","finished","-","janousy","","2023-06-30T12:15:17.000Z","611","","5o1nmb3p","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","","2023-06-30T15:03:30.000Z","2023-06-30T12:25:28.000Z","92a447e86f51","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146529","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.004","0.8505913615226746","0.8282147645950317","0.39602550864219666","0.8419317603111267","0.8505913615226746","0.8672091364860535","0.8633878827095032","0.8656365275382996","0.8672091364860535","10"
"participant_4","finished","-","janousy","","2023-06-30T12:15:17.000Z","609","","49obo2ry","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","","2023-06-30T15:03:30.000Z","2023-06-30T12:25:26.000Z","6e71cfb6fb46","","","","","","Label Flipping","false","Label Flipping","true","salt","10","0","0.5","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646524","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.004","0.8125997185707092","0.7929739356040955","0.4568102657794952","0.8133296370506287","0.8125997185707092","0.8449102640151978","0.8435109853744507","0.8438510894775391","0.8449102640151978","10"
"participant_7","finished","-","janousy","","2023-06-30T12:15:17.000Z","613","","1q2ksvn2","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","","2023-06-30T15:03:30.000Z","2023-06-30T12:25:30.000Z","4503c629d2f1","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946527","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.003","0.8540247082710266","0.8341342210769653","0.3671546280384064","0.8505259156227112","0.8540247082710266","0.8740946650505066","0.8692365884780884","0.8719123601913452","0.8740946650505066","10"
"participant_8","finished","-","janousy","","2023-06-30T12:15:16.000Z","611","","wa8uzjh3","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","","2023-06-30T15:03:30.000Z","2023-06-30T12:25:27.000Z","901d413142a2","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046528","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.006","0.8268293142318726","0.8089710474014282","0.3997202515602112","0.8261892795562744","0.8268293142318726","0.8647665977478027","0.8642863035202026","0.8653841614723206","0.8647665977478027","10"
"participant_1","finished","-","janousy","","2023-06-30T12:15:16.000Z","611","","uneef5w4","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","","2023-06-30T15:03:30.000Z","2023-06-30T12:25:27.000Z","a719446d2c63","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346521","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.003","0.8401254415512085","0.8271238207817078","0.3529508709907532","0.8374425172805786","0.8401254415512085","0.8750381469726562","0.8756829500198364","0.8785191774368286","0.8750381469726562","10"
"participant_6","finished","-","janousy","","2023-06-30T12:15:16.000Z","611","","b73pgcks","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","","2023-06-30T15:03:30.000Z","2023-06-30T12:25:27.000Z","6e54a23a38a3","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846526","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.002","0.8179454803466797","0.7975602149963379","0.4258877038955689","0.8099475502967834","0.8179454803466797","0.8565621376037598","0.8553330898284912","0.8586298227310181","0.8565621376037598","10"
"participant_2","finished","-","janousy","","2023-06-30T12:15:16.000Z","605","","5d5arbg9","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","","2023-06-30T15:03:30.000Z","2023-06-30T12:25:21.000Z","becbd51537e0","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446522","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.004","0.82303386926651","0.8086974620819092","0.4585736691951752","0.8318324089050293","0.82303386926651","0.8577980399131775","0.8563846349716187","0.861648440361023","0.8577980399131775","10"
"participant_0","finished","-","janousy","","2023-06-30T12:05:38.000Z","552","","y7su26dy","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","","2023-06-30T15:03:30.000Z","2023-06-30T12:14:50.000Z","0754b99e0f1e","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246510","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0","0.844362735748291","0.8286790251731873","0.4292129874229431","0.8481491208076477","0.844362735748291","0.8723635673522949","0.8726828694343567","0.8825430870056152","0.8723635673522949","10"
"participant_9","finished","-","janousy","","2023-06-30T12:04:46.000Z","606","","yyexdxj4","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","","2023-06-30T15:03:30.000Z","2023-06-30T12:14:52.000Z","84e828960af8","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146519","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.001","0.8652766346931458","0.8443830013275146","0.3893774747848511","0.8631766438484192","0.8652766346931458","0.8783096075057983","0.8756120800971985","0.8833060264587402","0.8783096075057983","10"
"participant_6","finished","-","janousy","","2023-06-30T12:04:46.000Z","608","","uo4ynecv","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","","2023-06-30T15:03:30.000Z","2023-06-30T12:14:54.000Z","9628f262098b","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846516","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0","0.8269636631011963","0.805786669254303","0.45267727971076965","0.8260522484779358","0.8269636631011963","0.859711766242981","0.8583974838256836","0.8634856343269348","0.859711766242981","10"
"participant_3","finished","-","janousy","","2023-06-30T12:04:46.000Z","605","","ubz7rlth","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","","2023-06-30T15:03:30.000Z","2023-06-30T12:14:51.000Z","df543e1f376e","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546513","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0","0.8134600520133972","0.7943305373191833","0.528959333896637","0.8162276744842529","0.8134600520133972","0.8402529954910278","0.8413428664207458","0.8499618768692017","0.8402529954910278","10"
"participant_8","finished","-","janousy","","2023-06-30T12:04:46.000Z","607","","tn41dro2","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","","2023-06-30T15:03:30.000Z","2023-06-30T12:14:53.000Z","ef38146fd4f5","","","","","","Label Flipping","false","Label Flipping","true","salt","10","0","1","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046518","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.001","0.8123490810394287","0.7986944913864136","0.483626127243042","0.8241233229637146","0.8123490810394287","0.8494261503219604","0.8479487895965576","0.8529523015022278","0.8494261503219604","10"
"participant_1","finished","-","janousy","","2023-06-30T12:04:46.000Z","608","","soarzkqc","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","","2023-06-30T15:03:30.000Z","2023-06-30T12:14:54.000Z","a0f6365eefea","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346511","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0","0.8575217723846436","0.8413357138633728","0.3342413008213043","0.8511367440223694","0.8575217723846436","0.8853685855865479","0.8847886919975281","0.8868356347084045","0.8853685855865479","10"
"participant_5","finished","-","janousy","","2023-06-30T12:04:46.000Z","603","","qrnibag2","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","","2023-06-30T15:03:30.000Z","2023-06-30T12:14:49.000Z","d6a196b3d1dc","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746515","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.001","0.8447812795639038","0.8233920931816101","0.5425953269004822","0.8408142328262329","0.8447812795639038","0.8684192299842834","0.8652902245521545","0.8690717816352844","0.8684192299842834","10"
"participant_4","finished","-","janousy","","2023-06-30T12:04:46.000Z","608","","hcdhej34","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","","2023-06-30T15:03:30.000Z","2023-06-30T12:14:54.000Z","2f930d0a240d","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646514","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0","0.8290054798126221","0.8132816553115845","0.4332363307476044","0.8322274684906006","0.8290054798126221","0.8652383685112","0.8635107278823853","0.8703244924545288","0.8652383685112","10"
"participant_7","finished","-","janousy","","2023-06-30T12:04:46.000Z","603","","a0ct0e0p","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","","2023-06-30T15:03:30.000Z","2023-06-30T12:14:49.000Z","b11c95a23876","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946517","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.001","0.850614607334137","0.8322799801826477","0.3897174596786499","0.8514744639396667","0.850614607334137","0.8716577887535095","0.8689343929290771","0.8793609738349915","0.8716577887535095","10"
"participant_2","finished","-","janousy","","2023-06-30T12:04:46.000Z","603","","5gxdqb4x","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_120427","","2023-06-30T15:03:30.000Z","2023-06-30T12:14:49.000Z","481af07d84a3","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446512","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.001","0.816294252872467","0.800032913684845","0.4928288757801056","0.8164900541305542","0.816294252872467","0.8518099784851074","0.8502771854400635","0.8558962345123291","0.8518099784851074","10"
"participant_0","finished","-","janousy","","2023-06-18T07:12:02.000Z","1268","","x3yfln3h","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_071026","","2023-06-18T14:29:44.000Z","2023-06-18T07:33:10.000Z","d2c79ec208df","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.3","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246830","","salt","50","0","30","","salt","50","0","30","0","0","0","0.007","0.641785740852356","0.6077951788902283","1.3968067934490765e+27","0.6549859642982483","0.641785740852356","0.6678797006607056","0.6622481942176819","0.6863470673561096","0.6678797006607056","10"
"participant_4","finished","-","janousy","","2023-06-18T07:11:08.000Z","1320","","pux2lpcj","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_071026","","2023-06-18T14:29:44.000Z","2023-06-18T07:33:08.000Z","a31c5d812456","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646834","","salt","50","0","30","","salt","50","0","30","0","0","0","0.014","0.6500229835510254","0.608802080154419","2.690828919215254e+27","0.6371493935585022","0.6500229835510254","0.6547318696975708","0.6521680355072021","0.6738171577453613","0.6547318696975708","10"
"participant_7","finished","-","janousy","","2023-06-18T07:11:08.000Z","1321","","lzo2vkuw","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_071026","","2023-06-18T14:29:44.000Z","2023-06-18T07:33:09.000Z","64e36f7b2677","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.3","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946837","","salt","50","0","30","","salt","50","0","30","0","0","0","0.01","0.6625192165374756","0.6307518482208252","1.1794842257771784e+27","0.6693493127822876","0.6625192165374756","0.6758524775505066","0.6690919399261475","0.6931013464927673","0.6758524775505066","10"
"participant_5","finished","-","janousy","","2023-06-18T07:11:08.000Z","1323","","endt7zya","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_071026","","2023-06-18T14:29:44.000Z","2023-06-18T07:33:11.000Z","8f485f8045ae","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746835","","salt","50","0","30","","salt","50","0","30","0","0","0","0.01","0.6335598826408386","0.5917854905128479","3.369515329069167e+27","0.6239523887634277","0.6335598826408386","0.6500036716461182","0.6438298225402832","0.6687126159667969","0.6500036716461182","10"
"participant_1","finished","-","janousy","","2023-06-18T07:11:08.000Z","1321","","ck9zi78o","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_071026","","2023-06-18T14:29:45.000Z","2023-06-18T07:33:09.000Z","945f314ca229","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.3","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346831","","salt","50","0","30","","salt","50","0","30","0","0","0","0.009","0.6433218121528625","0.6207103729248047","8.622016296619237e+26","0.6627368330955505","0.6433218121528625","0.6734189987182617","0.67393559217453","0.7049527168273926","0.6734189987182617","10"
"participant_6","finished","-","janousy","","2023-06-18T07:11:08.000Z","1316","","a75kpv3i","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_071026","","2023-06-18T14:29:45.000Z","2023-06-18T07:33:04.000Z","059c78c389d3","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846836","","salt","50","0","30","","salt","50","0","30","0","0","0","0.005","0.6539810299873352","0.6146898865699768","2.136135177344855e+27","0.6452982425689697","0.6539810299873352","0.6692888140678406","0.6644896268844604","0.6732082366943359","0.6692888140678406","10"
"participant_8","finished","-","janousy","","2023-06-18T07:11:08.000Z","1322","","5zv4cj6d","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_071026","","2023-06-18T14:29:45.000Z","2023-06-18T07:33:10.000Z","d8192a385b79","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.3","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046838","","salt","50","0","30","","salt","50","0","30","0","0","0","0.008","0.6653290390968323","0.6394081115722656","1.0081537445126396e+27","0.6859063506126404","0.6653290390968323","0.6960777640342712","0.6926469802856445","0.7088583707809448","0.6960777640342712","10"
